-387	276	15686	-3145	12	-43	-66	4660	
-381	282	15689	-3147	11	-37	-70	4660	
-393	292	15753	-3142	13	-48	-65	4660	
-390	284	15671	-3149	4	-42	-64	4660	
-397	284	15695	-3137	11	-37	-68	4660	
-399	270	15725	-3134	4	-36	-71	4660	
-399	287	15691	-3149	11	-36	-67	4660	
-392	269	15676	-3138	10	-39	-69	4660	
-360	255	15704	-3147	7	-37	-63	4660	
-382	266	15703	-3141	8	-41	-65	4660	
-380	283	15701	-3141	12	-40	-72	4660	
-355	274	15687	-3148	10	-41	-62	4660	
-435	291	15728	-3142	15	-35	-61	4660	
-378	272	15711	-3148	8	-31	-62	4660	
-390	287	15754	-3140	7	-40	-67	4660	
-394	261	15662	-3136	7	-34	-67	4660	
-382	264	15731	-3147	10	-41	-64	4660	
-382	267	15681	-3141	11	-40	-61	4660	
-384	276	15672	-3144	14	-32	-68	4660	
-404	269	15754	-3153	8	-46	-63	4660	
-367	274	15712	-3146	14	-41	-66	4660	
-397	278	15715	-3140	5	-34	-65	4660	
-378	270	15676	-3137	14	-31	-60	4660	
-377	266	15681	-3148	7	-34	-67	4660	
-354	254	15662	-3143	6	-38	-64	4660	
-372	303	15666	-3148	16	-45	-67	4660	
-415	258	15704	-3148	5	-49	-74	4660	
-356	246	15692	-3148	18	-34	-62	4660	
-396	309	15725	-3134	15	-27	-68	4660	
-405	265	15676	-3140	20	-41	-62	4660	
-381	281	15697	-3144	8	-25	-70	4660	
-438	300	15669	-3145	0	-33	-67	4660	
-463	350	15677	-3140	44	-21	44	4660	
-523	1161	15736	-3136	52	-46	767	4660	
-239	1485	15453	-3143	49	-51	371	4660	
-358	1092	16310	-3132	-74	-80	-939	4660	
-149	408	15717	-3148	6	-35	-52	4660	
-710	1300	15631	-3144	20	-52	435	4660	
-498	563	15782	-3144	-5	-28	-824	4660	
-313	535	15595	-3142	102	-63	-388	4660	
-370	831	15873	-3140	57	-78	-192	4660	
-432	534	15675	-3143	-4	-51	-118	4660	
-471	548	15472	-3140	-1	-32	91	4660	
-396	513	15684	-3140	50	-68	-1028	4660	
168	-645	15673	-3140	61	-43	-1168	4660	
-456	-76	15736	-3150	54	-51	48	4660	
-615	556	15787	-3145	59	-23	-285	4660	
-463	85	15980	-3148	17	0	-395	4660	
-327	218	15838	-3146	54	-12	-458	4660	
-396	378	15772	-3143	66	4	-252	4660	
-495	422	15669	-3152	3	-40	-992	4660	
-364	-75	15555	-3149	-28	7	-1331	4660	
-249	-195	15661	-3157	57	-75	-649	4660	
-255	-48	15697	-3150	-8	-27	-544	4660	
-367	60	15685	-3147	110	-34	105	4660	
-281	276	15711	-3149	60	-46	-677	4660	
-218	7	15733	-3151	14	-14	49	4660	
-379	366	15722	-3148	2	-21	251	4660	
-389	23	15742	-3150	25	-54	-89	4660	
-484	-338	15695	-3151	88	-36	63	4660	
-330	-13	15697	-3146	75	-60	404	4660	
-391	401	15741	-3146	13	-33	612	4660	
-427	411	15688	-3141	-1	-36	91	4660	
-354	430	15687	-3151	-6	-49	189	4660	
-436	604	15702	-3141	27	-34	384	4660	
-538	618	15723	-3152	43	-40	248	4660	
-336	580	15727	-3154	62	-32	80	4660	
-361	242	15682	-3145	13	-19	56	4660	
-400	603	15732	-3157	8	14	29	4660	
-389	454	15684	-3145	-6	-10	-221	4660	
-337	216	15679	-3147	54	-58	-94	4660	
-392	430	15708	-3152	0	-23	-21	4660	
-388	470	15697	-3151	-61	14	11	4660	
-501	397	15638	-3142	60	-58	53	4660	
-404	462	15685	-3152	152	-147	-64	4660	
-368	572	15792	-3153	43	-46	-65	4660	
-411	542	15673	-3142	14	-36	-69	4660	
-411	501	15696	-3154	13	-29	-65	4660	
-372	488	15716	-3151	13	-43	-66	4660	
-397	508	15714	-3152	12	-36	-64	4660	
-399	517	15647	-3148	10	-36	-66	4660	
-378	510	15694	-3153	6	-33	-69	4660	
-365	488	15681	-3151	4	-45	-69	4660	
-376	516	15699	-3142	10	-39	-66	4660	
-385	526	15707	-3142	9	-42	-66	4660	
-409	491	15689	-3144	10	-32	-69	4660	
-408	499	15672	-3143	13	-39	-66	4660	
-394	489	15694	-3149	4	-43	-64	4660	
-368	508	15713	-3145	15	-35	-68	4660	
-412	521	15688	-3156	19	-33	-66	4660	
-409	509	15697	-3150	14	-39	-67	4660	
-414	496	15696	-3152	12	-34	-69	4660	
-389	523	15719	-3153	11	-35	-71	4660	
-380	488	15712	-3143	6	-38	-65	4660	
-392	507	15727	-3152	12	-39	-67	4660	
-401	509	15682	-3146	7	-34	-63	4660	
-383	514	15695	-3154	9	-37	-71	4660	
-371	486	15732	-3147	6	-43	-65	4660	
-376	488	15734	-3146	10	-41	-65	4660	
-401	482	15696	-3140	1	-46	-68	4660	
-392	501	15725	-3152	13	-43	-65	4660	
-401	479	15642	-3154	11	-37	-68	4660	
-398	523	15694	-3152	9	-38	-66	4660	
-421	498	15723	-3160	12	-40	-71	4660	
-375	495	15717	-3144	11	-38	-72	4660	
-406	519	15726	-3151	9	-45	-68	4660	
-396	501	15687	-3156	6	-38	-65	4660	
-399	514	15708	-3148	11	-35	-68	4660	
-403	507	15685	-3148	9	-33	-70	4660	
-387	502	15749	-3147	10	-38	-67	4660	
-397	484	15675	-3153	12	-39	-69	4660	
-400	496	15664	-3149	7	-37	-73	4660	
-383	493	15693	-3143	16	-43	-66	4660	
-401	502	15716	-3153	3	-42	-66	4660	
-378	492	15738	-3154	0	-38	-69	4660	
-391	489	15746	-3148	13	-41	-71	4660	
-374	514	15716	-3152	14	-34	-61	4660	
-395	515	15717	-3156	10	-39	-69	4660	
-393	520	15716	-3158	11	-35	-65	4660	
-406	511	15750	-3152	6	-44	-64	4660	
-360	499	15694	-3155	8	-37	-71	4660	
-382	496	15725	-3159	10	-37	-63	4660	
-384	509	15691	-3150	10	-34	-70	4660	
-389	485	15695	-3148	12	-44	-71	4660	
-394	487	15718	-3148	11	-33	-66	4660	
-400	505	15711	-3153	15	-37	-71	4660	
-389	521	15715	-3149	16	-39	-64	4660	
-400	499	15683	-3151	6	-44	-74	4660	
-386	495	15677	-3145	6	-30	-68	4660	
-373	503	15709	-3153	12	-41	-62	4660	
-390	502	15712	-3154	9	-36	-66	4660	
-387	482	15726	-3150	8	-38	-71	4660	
-401	506	15690	-3159	10	-31	-62	4660	
-389	478	15667	-3150	14	-34	-70	4660	
-418	490	15708	-3146	13	-42	-74	4660	
-398	486	15715	-3153	6	-35	-69	4660	
-388	494	15708	-3155	8	-36	-66	4660	
-398	491	15701	-3155	6	-33	-68	4660	
-377	514	15652	-3146	11	-39	-66	4660	
-385	510	15729	-3152	14	-37	-66	4660	
-400	502	15672	-3142	16	-38	-60	4660	
-385	509	15737	-3158	10	-38	-71	4660	
-373	505	15673	-3154	9	-35	-71	4660	
-418	479	15709	-3154	13	-42	-60	4660	
-406	510	15704	-3151	11	-35	-66	4660	
-384	500	15734	-3153	9	-34	-72	4660	
-369	497	15702	-3155	15	-33	-72	4660	
-411	484	15744	-3153	8	-39	-64	4660	
-393	492	15706	-3157	11	-35	-60	4660	
-367	501	15707	-3151	11	-36	-72	4660	
-386	516	15714	-3156	12	-36	-70	4660	
-381	507	15743	-3154	16	-38	-68	4660	
-387	510	15682	-3155	18	-40	-70	4660	
-400	511	15676	-3156	16	-41	-72	4660	
-404	502	15731	-3150	13	-35	-61	4660	
-393	517	15710	-3148	6	-38	-73	4660	
-394	491	15683	-3149	11	-44	-72	4660	
-407	524	15674	-3153	12	-44	-71	4660	
-391	481	15692	-3155	13	-38	-71	4660	
-387	475	15710	-3144	9	-40	-73	4660	
-405	487	15710	-3156	7	-42	-68	4660	
-391	495	15716	-3148	8	-39	-65	4660	
-370	493	15680	-3153	15	-42	-66	4660	
-396	517	15722	-3158	14	-27	-62	4660	
-399	507	15645	-3148	3	-41	-69	4660	
-374	486	15736	-3151	6	-35	-66	4660	
-392	498	15746	-3154	13	-39	-72	4660	
-408	495	15672	-3154	16	-40	-66	4660	
-403	473	15696	-3145	15	-33	-68	4660	
-395	499	15735	-3155	10	-36	-63	4660	
-399	494	15709	-3146	13	-35	-67	4660	
-383	502	15673	-3156	10	-39	-63	4660	
-388	507	15681	-3157	11	-30	-63	4660	
-380	500	15722	-3146	12	-36	-63	4660	
-372	478	15681	-3142	12	-42	-64	4660	
-383	505	15674	-3152	17	-35	-65	4660	
-386	469	15675	-3150	15	-37	-66	4660	
-393	490	15698	-3150	7	-33	-68	4660	
-385	507	15675	-3156	19	-40	-70	4660	
-393	489	15689	-3157	5	-32	-61	4660	
-398	498	15748	-3156	9	-37	-73	4660	
-390	471	15693	-3163	10	-32	-73	4660	
-406	500	15707	-3153	10	-39	-65	4660	
-395	505	15712	-3147	9	-31	-66	4660	
-379	471	15694	-3161	8	-40	-72	4660	
-412	500	15702	-3152	8	-40	-69	4660	
-408	530	15702	-3149	16	-41	-64	4660	
-380	504	15719	-3148	6	-41	-65	4660	
-404	502	15680	-3155	9	-40	-74	4660	
-401	498	15704	-3154	11	-43	-65	4660	
-403	495	15744	-3145	5	-36	-70	4660	
-401	494	15705	-3144	12	-35	-71	4660	
-389	494	15654	-3154	12	-34	-69	4660	
-387	485	15687	-3153	11	-40	-68	4660	
-395	496	15744	-3156	5	-41	-68	4660	
-381	486	15719	-3150	13	-41	-70	4660	
-389	509	15700	-3154	10	-41	-74	4660	
-401	486	15716	-3149	9	-34	-68	4660	
-415	498	15693	-3155	9	-39	-65	4660	
-402	479	15703	-3152	9	-36	-69	4660	
-401	481	15707	-3147	2	-42	-68	4660	
-402	495	15713	-3153	12	-36	-63	4660	
-397	495	15709	-3142	13	-37	-70	4660	
-377	498	15728	-3158	9	-39	-66	4660	
-394	491	15727	-3149	17	-39	-67	4660	
-415	526	15672	-3151	4	-39	-67	4660	
-412	506	15720	-3146	13	-33	-64	4660	
-394	516	15707	-3158	9	-33	-71	4660	
-396	500	15694	-3150	9	-35	-66	4660	
-374	472	15678	-3151	11	-37	-68	4660	
-375	502	15687	-3146	8	-41	-59	4660	
-401	501	15688	-3147	9	-35	-66	4660	
-395	490	15705	-3151	6	-38	-69	4660	
-353	486	15708	-3145	7	-35	-74	4660	
-425	507	15692	-3153	13	-31	-64	4660	
-394	484	15697	-3154	16	-38	-70	4660	
-395	473	15701	-3153	10	-35	-61	4660	
-393	521	15689	-3151	6	-38	-64	4660	
-387	488	15667	-3163	5	-39	-65	4660	
-385	490	15714	-3151	6	-38	-62	4660	
-414	488	15711	-3152	9	-35	-68	4660	
-408	483	15694	-3154	6	-37	-62	4660	
-376	506	15728	-3153	1	-36	-60	4660	
-367	481	15674	-3151	20	-46	-70	4660	
-361	531	15725	-3157	-3	-47	-59	4660	
-390	489	15704	-3151	13	-36	-70	4660	
-385	481	15721	-3154	-8	-25	-68	4660	
-405	489	15748	-3160	-73	76	-74	4660	
277	972	15772	-3144	40	-23	-884	4660	
887	-40	15714	-3153	-2	-83	-887	4660	
185	751	15915	-3162	-58	12	860	4660	
65	391	15606	-3152	-85	-26	-227	4660	
-28	912	15555	-3151	-34	-200	295	4660	
178	-145	15509	-3156	-54	-107	-365	4660	
-146	447	15697	-3148	41	-81	663	4660	
-194	399	15750	-3151	76	-46	1237	4660	
-242	1180	15669	-3158	45	-85	172	4660	
-134	-66	16017	-3156	0	27	-2108	4660	
-624	460	15819	-3152	130	-13	-556	4660	
-434	396	15587	-3154	-48	-61	-1136	4660	
-501	-186	15897	-3160	8	-87	-515	4660	
-638	483	15686	-3154	15	-113	1446	4660	
-1011	565	15709	-3153	30	-41	1175	4660	
-1053	411	15617	-3162	13	-78	497	4660	
-645	573	15579	-3165	43	-69	36	4660	
-866	71	15784	-3156	44	-61	1279	4660	
-691	963	15642	-3155	35	-33	734	4660	
-574	604	15797	-3158	14	-35	447	4660	
-797	646	15641	-3159	6	-90	-803	4660	
-1257	-23	15723	-3164	14	-46	-745	4660	
-326	457	15709	-3162	-1	-54	-62	4660	
-243	440	15685	-3154	11	-34	-62	4660	
-112	579	15714	-3146	11	-29	243	4660	
-224	472	15730	-3158	17	-66	-551	4660	
-362	116	15601	-3150	15	-58	-91	4660	
-631	694	15618	-3156	-3	-30	578	4660	
-266	350	15740	-3155	-3	-47	-17	4660	
-284	354	15663	-3157	18	-25	605	4660	
-334	526	15762	-3156	15	-31	357	4660	
-345	490	15604	-3147	11	-39	192	4660	
-320	538	15696	-3158	-16	-51	-5	4660	
-299	489	15699	-3156	19	-76	-54	4660	
-266	445	15697	-3154	14	-36	-66	4660	
-293	432	15715	-3156	16	-38	-65	4660	
-310	483	15744	-3140	7	-34	-64	4660	
-296	474	15721	-3150	8	-31	-68	4660	
-280	461	15703	-3155	7	-35	-68	4660	
-258	463	15719	-3145	9	-37	-64	4660	
-269	448	15725	-3149	1	-40	-69	4660	
-291	482	15658	-3152	5	-34	-69	4660	
-290	472	15675	-3155	5	-30	-59	4660	
-285	457	15719	-3157	6	-40	-64	4660	
-287	463	15659	-3154	6	-42	-64	4660	
-285	468	15708	-3157	13	-37	-69	4660	
-292	468	15680	-3162	7	-36	-69	4660	
-280	441	15713	-3151	10	-40	-67	4660	
-299	470	15662	-3153	8	-37	-68	4660	
-292	452	15708	-3153	9	-34	-65	4660	
-289	467	15732	-3154	6	-36	-66	4660	
-263	462	15650	-3156	7	-35	-69	4660	
-298	468	15685	-3156	15	-42	-59	4660	
-297	453	15647	-3156	7	-39	-64	4660	
